,Unnamed: 0,Num,Name,Mv(mean),Class,Number of Points,Num Matches,a,e,i,H,Mean COM Flux,STD COM Flux,Mean COM Flux Error,Mean COM Flux Error STD,SNR,Best Period [Seconds],Best Period [Hours],Best Period [Days],False Alarm Probability,Model Parameters,Max Periodogram Power,Mag Vary
146,911, 50695 ,2000 EU126,17.549, MB>Middle ,1756,0,2.742666974461962,0.1034475530124692,3.616356740922261,14.46,13.653414575806597,7.225050107973344,1.721588395912661,1.1936175043060224,7.930707832500549,683211.0537759289,189.78084827109137,7.907535344628807,6.5402481823950105e-164,[-1.04659812  3.91618684 -5.10912098],0.356142713668345,1.2237871420123447
147,918, 50534 ,2000 EY12,17.282, MB>Middle ,3058,0,2.769118022286332,0.1443600834297487,9.719313531384271,14.09,19.07832402878493,7.341030992751276,2.2628939338031606,1.4793838071034835,8.43094046247263,769082.8664564464,213.6341295712351,8.901422065468129,4.309708576525911e-92,[-0.03598622 -2.00520875  3.41309082],0.1345224047151738,0.4580836758804834
148,919, 31849 ,2000 EZ21,17.702, Hungaria ,2370,0,1.956237184703867,0.0821615329340061,21.26448799005462,16.18,10.11589884959368,7.572551048911116,1.063776781119238,1.0900810645128454,9.509418732518656,1056603.4434786176,293.5009565218382,12.22920652174326,5.161547832295409e-210,[ 0.21531475  2.70180619 -6.10909405],0.340522710252379,1.6706991392724835
149,925, 24440 ,2000 FB1,16.647, MB>Outer ,1033,50,3.158973636954182,0.1902654862342615,25.57707768255245,12.73,39.20394906783957,6.357469714580686,5.206072184196039,1.980314029082464,7.530427485590797,17751.97713176187,4.931104758822741,0.2054626982842808,8.629230878669064e-97,[-0.04897947 -2.77698773  4.63511172],0.3607533784100215,0.3015836170635051
150,928, 56404 ,2000 FC12,17.5, MB>Inner ,378,0,2.368914908024054,0.166848165782973,11.45131167736465,14.31,12.678242431472018,5.991352973342243,1.446426326377284,1.1056668623191546,8.765218248775874,224853.4869953302,62.45930194314728,2.602470914297803,2.344136621752745e-21,[ 0.20863976 -1.12179125 -3.96970111],0.2541536200535139,0.720416487925874
151,933, 45703 ,2000 FH19,17.128, MB>Middle ,2890,7,2.693330825297131,0.3299074839037353,9.237199279717636,14.67,28.131953931116872,7.066512673349463,2.965459441718369,1.824819856471656,9.486541456394187,30507.64899977204,8.474346944381123,0.3530977893492134,4.4610551599837695e-79,[0.02194971 3.50991958 0.37222891],0.1237094972024288,0.27367262718387997
152,941, 86685 ,2000 FO39,19.6, MB>Inner ,200,0,2.441603041678686,0.1603930092368611,4.842800741309405,16.47,1473.1375512826871,1122.4688466421344,9.07575543554396,5.296396946697305,162.31569501237823,259372.3707070881,72.0478807519689,3.001995031332038,5.536689106146558e-106,[-906.74569294 -989.94268177 1730.92116449],0.9215071370092416,
153,950, 53890 ,2000 FR41,16.404, MB>Inner ,2808,75,2.192264638639376,0.1990142900087501,6.736972703343056,14.91,43.20343730540935,8.913987161330498,5.386211411044345,2.974750637469194,8.02111800083104,1153750.839640285,320.4863443445236,13.353597681021816,1.72098597147e-135,[-0.95401366  3.84844923  4.32562967],0.2044875808989528,0.2994583732852811
154,963, 175943 ,2000 GE1,16.402, Mars-Crosser ,1990,0,2.001833609471458,0.3361701195326845,24.16497823034745,16.01,44.74929382781981,10.532325712653485,5.132635740695528,3.078191085166488,8.718579710033309,973621.2469404156,270.4503463723377,11.268764432180737,1.56804249920557e-64,[-0.7395611   4.91644578  2.57447816],0.1460045952724113,0.2752920007896202
155,964, 60681 ,2000 GE31,17.222, MB>Inner ,2349,0,2.183574170610598,0.2237653531219527,4.959183433959619,16.08,24.53722711211721,7.418929750056051,3.362639879045304,1.6551831315768986,7.297013059597582,971804.8506402584,269.9457918445162,11.24774132685484,6.0025135896539535e-165,[-1.09934919 -3.34826885  4.89073882],0.2819812578858756,0.5613073323848595
156,973, 41430 ,2000 GN4,16.925, MB>Inner ,2642,5,2.456672374954461,0.1405041715239862,15.84534202602966,13.79,27.551907934215432,8.8715751276501,3.43780366551593,2.2691584420361868,8.014392506059698,20966.5859762941,5.824051660081694,0.2426688191700706,4.5958200070104184e-256,[-0.0105265  -4.00416001  6.42073183],0.3647427920845735,0.6123407060540245
157,976, 81409 ,2000 GO89,15.972, MB>Inner ,2012,33,2.467777971010028,0.2632739484199676,8.421352760825128,14.41,64.48628705422016,15.524041715018,5.979372148581768,4.520330908760296,10.784792358093233,11947.171026120606,3.318658618366835,0.1382774424319514,0.0,[ -0.05733702  -3.91568624 -16.46824008],0.5920697727723911,0.5842069906861299
158,977, 53953 ,2000 GP59,17.384, MB>Inner ,3140,0,2.412286470724428,0.2122185191279119,10.45599435618807,15.09,19.649126977397987,6.999903761857517,2.36450231899984,1.4696064718004194,8.310047666059964,638780.9867885174,177.4391629968104,7.393298458200434,2.5134279240797625e-213,[-0.19669887 -0.24845065 -5.1453349 ],0.2730954397711858,0.5890791681521728
159,983, 122026 ,2000 GV54,18.244, MB>Middle ,240,0,,,,,1804.583679295965,3035.324529160303,5.205581197928074,12.714938256587178,346.6632467502813,187984.13807234788,52.21781613120775,2.1757423388003225,3.197832696828544e-89,[  106.96056563 -3829.29219414  -159.47608209],0.8337860489918208,
160,987, 81471 ,2000 GY138,16.85, MB>Middle ,1152,2,2.785027334596075,0.1980489537572566,14.31326829527028,14.42,21.60408203490811,5.326335036163962,3.40898448352763,1.3310671837510517,6.33739523875806,13795.14685220227,3.831985236722853,0.1596660515301188,6.325000937571609e-78,[-1.58486274e-03  3.94714804e+00  5.26103985e-01],0.2776704345010145,0.4049020573349864
161,1024, 56650 ,2000 KE42,17.465, MB>Inner ,2440,0,2.472627984946787,0.1456619837071349,15.32128631823652,15.32,12.190381456819988,6.002407707865597,1.563505646392868,1.124779444880541,7.796825988408912,910619.7295904544,252.9499248862373,10.53958020359322,2.9879800991673047e-129,[-0.35581783 -1.55277759  3.84465372],0.2222351727828009,0.7944444532421238
162,1032, 17272 ,2000 LU4,16.889, MB>Outer ,1033,1,2.836410228660805,0.0724524228224388,9.531202687163146,13.41,26.38478480719543,7.938645964712276,2.7375746379156847,1.7908517078174029,9.638014774743857,7958.848434704636,2.210791231862399,0.0921163013275999,1.1393779305732082e-86,[-2.22697538e-03 -5.79952988e+00  2.85810239e+00],0.3309357342837036,0.5432139706383694
163,1034, 182103 ,2000 NN13,17.5, MB>Outer ,383,0,2.922723978104297,0.3449017386688834,10.80768846441381,15.75,11.595890047285828,6.156730814479449,1.372117765120063,1.0566363856015393,8.45108950708117,389996.9402079101,108.33248339108611,4.513853474628589,1.98039712731945e-34,[-0.57652555  3.1387162  -3.66397798],0.3618880983933434,1.0195827608352719
164,1053, 87386 ,2000 QG65,17.06, MB>Middle ,2871,2,2.523047249873003,0.2697852320878187,8.60613839392393,15.51,28.542584965806,6.837505045340575,3.3816160343593484,1.8822786986025688,8.440516213489456,40638.996649852656,11.288610180514626,0.4703587575214428,6.750222974801291e-118,[-0.04083056  2.83057123  2.8976023 ],0.1774765028162936,0.3107151250702722
165,1057, 36587 ,2000 QM128,17.807, MB>Outer ,3194,0,3.010985148038197,0.118788570774334,14.53832370844122,13.32,13.063181640591315,5.697234616042088,1.401731582756475,1.0270849220150022,9.319317479387069,440071.126161598,122.24197948933276,5.093415812055532,1.1941138657383267e-162,[-0.00408184 -2.15317986  3.04066036],0.2136411950211346,0.6372121485133121
166,1065, 34160 ,2000 QS26,16.664, MB>Inner ,1454,31,2.226500853600119,0.1675942226267968,5.749235435575947,15.12,32.415442238553354,8.343001968416504,3.843833283933048,2.092795129666052,8.433103062520326,9068.841187125166,2.519122551979213,0.1049634396658005,1.284822253093764e-177,[-0.03341461  7.7720516  -0.6035928 ],0.4373465969048283,0.5332105237365241
167,1072, 92990 ,2000 RA74,17.648, MB>Middle ,2866,2,2.55119083418306,0.0688565577032628,14.47740190999885,14.45,15.919476699294096,6.1737846517781305,1.7185409265529383,1.211447218365845,9.26336781005588,9628.070794982816,2.674464109717449,0.1114360045715603,3.2739661374541724e-150,[ 0.00487127 -0.61739606 -4.0490919 ],0.2195185767209198,0.5713520240984381
168,1073, 93004 ,2000 RB86,17.663, MB>Middle ,2544,0,2.554798657941676,0.1075171172380733,13.49432151058602,14.21,12.472220995595524,6.50799167333615,1.5459926159784103,1.1755333853313306,8.067451853709045,9778.651092571068,2.71629197015863,0.1131788320899429,1.3918037149815847e-166,[ 0.01005328  4.42311727 -1.72327881],0.2656704400257748,0.8694690742772797
169,1085, 62468 ,2000 SA214,17.427, MB>Middle ,3433,2,2.553509128358926,0.0586265364813522,18.13349588399469,13.92,15.92726901767245,9.50726747607162,2.3461756368268816,1.8371305463480616,6.788608988887767,21432.79402158705,5.953553894885293,0.2480647456202205,0.0,[-0.0305736   8.49825982 -1.3595915 ],0.4088038841930201,1.3161702735993974
170,1093, 34557 ,2000 SE270,17.991, MB>Outer ,550,1,2.974945736270657,0.1199155054194331,11.13750187275517,14.31,10.84813772448633,4.437605400255409,1.7459619703928075,0.9660918227640688,6.213272630471848,140452.45184177914,39.01456995604976,1.6256070815020731,1.6453351604861483e-34,[ 0.2303038  -2.71219983  1.89768035],0.2691343316114621,0.6692352020322561
171,1094, 41654 ,2000 SE295,17.641, MB>Inner ,1551,0,2.269648699690382,0.0544685834742791,11.90957835170757,15.2,13.785588154505373,6.227336427942321,1.759126813056777,1.2116147773439447,7.836608510645464,13051.96558908586,3.6255459969682944,0.1510644165403456,5.414545017145195e-90,[-0.04568241  4.0074589   1.64795092],0.2426725754583822,0.7089638436517031
172,1105, 38856 ,2000 SH87,17.363, MB>Middle ,1529,5,2.530981826186696,0.2562829766549741,8.833556170345895,15.72,20.070111629266066,7.115481427364138,2.479629381601032,1.529923853107993,8.093996537622616,546765.548299042,151.8793189719561,6.328304957164838,1.855186260621157e-161,[-0.97455726 -5.75420368 -3.4156084 ],0.3922279379890884,0.7946034369092225
173,1139, 34530 ,2000 ST212,17.688, MB>Outer ,1898,0,2.961800840012126,0.1284563929866681,11.70022003545273,14.13,12.046782146477298,5.297777104918659,1.760496271877645,1.0552907420951865,6.8428330913924,510444.6332317957,141.790175897721,5.907923995738376,4.617770337880468e-50,[-0.32983723 -0.25528821  2.62829424],0.1218813860123888,0.49793465475065113
174,1142, 93457 ,2000 ST358,17.915, MB>Middle ,2929,0,2.542561587510884,0.1832805523439737,15.00058821581239,15.34,12.490990639705643,5.993253253794347,1.5732066028194112,1.0467064280670508,7.939828511601719,130356.00380421776,36.21000105672716,1.508750044030298,1.6635145131816612e-153,[ 0.16819086  3.05978765 -2.53254713],0.2193746993762903,0.7050931847067533
175,1147, 34537 ,2000 SW221,17.7, MB>Outer ,1320,0,2.978292168459833,0.1587824803106865,13.05771051348505,14.28,13.036244187683709,5.580428012073298,1.8344418552476445,1.1153788479603275,7.10638178604132,919470.4827752248,255.4084674375624,10.6420194765651,9.105105909840487e-82,[-0.68267368 -2.12746537  3.74419385],0.2574507877814921,0.7900764214669374
176,1151, 98322 ,2000 SY269,17.83, MB>Inner ,3096,0,2.248557326608528,0.188064047831358,5.631048005239152,16.33,12.533724983240036,5.128310451378948,1.507432758773625,0.9800091268930682,8.314616297337782,1299976.865673804,361.10468490939,15.04602853789125,6.193706482823687e-123,[-0.74970538  0.8230339  -3.35882408],0.1719823210964286,0.6565504002661582
177,1172, 57016 ,2000 TY41,17.722, MB>Outer ,2988,0,2.926618254900567,0.2061936971978478,13.64623062041941,14.42,15.504620972600303,4.987596408170957,1.86029071607946,1.1509325130635808,8.334515051107767,17092.47854070382,4.747910705751061,0.1978296127396275,9.62784739826122e-114,[-0.01290519  1.19334186  2.61711256],0.1658385863650226,0.4079066489389954
178,1180, 93662 ,2000 UD105,17.878, MB>Middle ,2773,0,2.529964252002983,0.2204614995599284,14.73250532021273,15.66,11.83564236828027,5.213640208077441,1.486687046008101,0.9976584149154156,7.96108528695405,6607.451377689096,1.8354031604691932,0.0764751316862163,4.455244998257582e-105,[ 0.00396057 -2.78081629  1.11649184],0.1655831439147332,0.5618021121758648
179,1181, 93598 ,2000 UD56,17.133, MB>Middle ,2936,1,2.546880406955282,0.2552997348029546,4.666528431153898,15.61,25.795333167655563,6.468822434420346,3.206589488969905,1.635694568518167,8.044476306177295,6525.215273853011,1.812559798292503,0.0755233249288543,5.793694967693253e-143,[-0.01840239 -4.12320284 -0.4822822 ],0.2058387938177325,0.3527813181496414
180,1197, 34621 ,2000 UR55,17.697, MB>Outer ,3094,0,2.99279455403132,0.0844943726229931,9.69057859529464,13.9,10.603727815867227,5.2606568569090015,1.2457191377972257,0.9135589701735496,8.512133669727142,11198.491927086065,3.110692201968351,0.1296121750820146,4.3032480610729407e-172,[-0.02606049  1.02065053  3.42388755],0.2306414368776264,0.7634196603795794
181,1198, 39062 ,2000 US109,16.731, MB>Outer ,2670,47,2.976033526131483,0.2438306226366578,9.036359522157694,14.05,40.50793972945687,7.780612813579592,4.753140888887573,2.356310985782564,8.522351993428364,9474.71989260661,2.631866636835169,0.109661109868132,2.13664e-319,[-0.05393382 -6.98219089  1.74988903],0.4277627043119605,0.39053457347291926
182,1201, 41721 ,2000 UU79,17.653, MB>Inner ,996,0,2.263622972990995,0.1310262542056601,4.816678491749278,15.49,13.7331117302019,4.3257200384115,1.7558561689899184,0.997463386027478,7.821319292970375,200468.73000970093,55.68575833602804,2.3202399306678347,4.769066401671321e-34,[-0.00804177  1.93642292  1.47198208],0.1577453315767916,0.38893770857075605
183,1214, 93679 ,2000 VO11,17.747, MB>Middle ,1690,0,2.568732358512199,0.2047216773414419,11.7884762804574,14.74,13.41783187857802,6.472775778612139,1.373003484625273,1.075225096101278,9.772613127955813,16187.397212659243,4.496499225738678,0.1873541344057782,5.078754113290072e-111,[-0.01845557  3.37705508 -3.34894552],0.2692231655287942,0.8058098880525466
184,1231, 63059 ,2000 WA118,16.5, MB>Middle ,403,34,2.561202824126908,0.2850350243308931,11.99745535691731,14.95,35.56814354885754,11.231252579777763,4.046182065869951,2.771249514035249,8.790544510806683,390003.0879840822,108.33419110668947,4.513924629445396,8.083949960963136e-52,[-2.45221526 10.67815368  0.47666147],0.4664687483399877,0.7268665044509414
185,1233, 98657 ,2000 WB149,17.862, MB>Middle ,2806,0,2.551089803530483,0.1376201794665602,14.13116493561946,15.22,11.187731352742494,4.658709777064565,1.508772281297696,0.9161464210696816,7.415122541302203,1287779.979767851,357.7166610466253,14.90486087694272,1.9702837093920305e-95,[-0.99212162 -2.98734748 -0.83622322],0.150346340075702,0.6823064446254696
186,1256, 93894 ,2000 WM141,16.452, MB>Middle ,3404,421,2.580198438968359,0.2337709108905509,16.99540802800405,13.96,44.7148417660953,7.85888565458701,6.315039961299349,3.005944665859473,7.080690231593564,237103.64729345543,65.86212424818207,2.744255177007586,0.0,[ 0.0447952  -1.70388366  7.16976789],0.434336514762318,0.360805480422775
187,1262, 41842 ,2000 WO60,17.474, MB>Middle ,2889,0,2.579178446982117,0.1092019516504278,15.45158460625556,14.21,19.35713638224369,6.001384248246829,2.065774617695363,1.3816210128991513,9.370400921974278,7900.700037599639,2.194638899333233,0.091443287472218,2.575361188717676e-67,[-1.16915948e-03 -2.74111381e+00 -4.49197571e-01],0.1071247525282508,0.31378233416772566
188,1272, 123481 ,2000 WV162,17.118, MB>Middle ,562,0,2.544607553805379,0.2618492240183233,6.897241465491607,15.8,18.21223653161308,6.286169509245377,1.7886449018216146,1.1913248237313718,10.182142085925015,18181.06218632917,5.050295051758104,0.210428960489921,3.1346030532142835e-37,[-0.10745603  0.54544003  4.65800062],0.2806622480819803,0.5756063607117817
189,1277, 106683 ,2000 WW154,17.796, MB>Outer ,3027,0,2.981587183049829,0.2103532114704626,10.38351249249865,14.94,12.208165827514854,5.090854740349988,1.622235503221033,0.9844102545766338,7.525520063686749,9887.053450173378,2.746403736159272,0.1144334890066363,4.0843426136209664e-86,[0.01020867 0.59704728 2.50962496],0.1278816292303036,0.4654628046637975
190,1283, 32494 ,2000 WY125,17.56, MB>Outer ,209,3,2.995284725164799,0.0831835549865195,11.08881306412947,13.38,18.72931874529286,4.513275045122994,3.10178899492001,0.8498121092269807,6.038231090498746,187171.36567023065,51.992046019508514,2.1663352508128546,1.860358047459376e-13,[ 0.55757755 -2.03328818 -2.48488667],0.2970112690979715,0.36488729783803087
191,1299, 98708 ,2000 XO38,17.8, MB>Middle ,1263,0,2.658899734063553,0.065297481397645,26.77294766851877,14.24,11.378929900352563,5.029817553055547,1.5396672310897606,0.987055927458613,7.390512489051725,22502.755122887746,6.250765311913263,0.2604485546630526,8.460772463239669e-106,[ 0.05297189 -3.103938   -2.65126341],0.3289443722629105,0.8111212589517268
192,1328, 43460 ,2000 YM123,17.759, MB>Outer ,3154,0,3.163500489051049,0.0608251445345682,10.52497076367767,13.26,16.166216196107783,4.827092186265626,1.9356284276376177,1.154233992208029,8.35192124959552,57499.15495828123,15.971987488411452,0.6654994786838105,1.2591863608711874e-82,[ 0.02278611  0.57013929 -2.27998493],0.1185676222624715,0.31747930808767433
193,1382, 42095 ,2001 AY25,17.232, MB>Middle ,2600,1,2.590145861783043,0.1990619687850282,5.906563295362316,15.12,19.823546079971845,6.067311117766453,2.229634355706655,1.3759670966203683,8.890940359451456,11660.303925643231,3.2389733126786755,0.1349572213616114,5.236534018259898e-79,[-0.01206314  2.83692542  1.41414047],0.1364061457845715,0.3504475554226771
194,1456, 77046 ,2001 CT43,17.421, MB>Inner ,2860,2,2.352682635208909,0.1294959440612043,24.4059933155691,14.66,16.37524207526442,5.9517251553740325,2.295627703667793,1.359016328342156,7.1332307277444,28733.14314387421,7.98142865107617,0.3325595271281737,2.4508376095669284e-257,[ 0.07223563 -2.61664129 -4.20494362],0.3437880215847564,0.6747769012362747
195,1464, 107591 ,2001 DA102,17.859, MB>Inner ,3153,0,2.304119504220238,0.1470871875849328,5.733364491585574,15.91,10.390057994559095,4.95383017247491,1.3311083414966811,0.9229147950572189,7.805568991384014,9803.115948084616,2.7230877633568373,0.1134619901398682,8.4405436196506365e-103,[-0.00383783  1.45011425  2.22882879],0.1442770502178819,0.568579219710081
196,1482, 42195 ,2001 DO17,16.166, MB>Outer ,2092,13,3.098356958368806,0.2294453514422197,15.67361312548913,12.89,59.301392237925256,21.4635450438573,7.0270553259671535,4.648944432066803,8.439010294794205,477210.0288299068,132.55834134164078,5.523264222568366,0.0,[  1.74559554 -20.19301866 -17.62805873],0.7485735394054209,1.0229779792910865
197,1483, 107497 ,2001 DO44,19.4, MB>Inner ,423,0,2.318296790799721,0.072581390039093,7.054486655236501,16.48,171.51892621707486,189.14610939440968,5.935306884301543,9.424091509006882,28.898072089706098,390002.8007318732,108.33411131440924,4.513921304767051,8.898703422197864e-178,[ 20.39683746 175.15931595 152.34043971],0.8625018254910874,
198,1507, 46093 ,2001 EL17,17.556, MB>Middle ,1968,0,2.648525539608483,0.2064832634832232,28.8615602694554,13.85,17.53688113456931,5.909867296683889,2.3370822496344896,1.3355309673934417,7.503750087234631,1223832.1737301338,339.9533815917038,14.16472423298766,3.4895316284401606e-120,[-0.28583285 -4.4632925   2.01323282],0.2518897327621402,0.6337234308978391
199,1515, 46091 ,2001 ES15,16.924, MB>Middle ,1647,13,2.717116442656158,0.1885963376002693,11.72820730521013,14.37,27.188282351861485,5.567049209851054,3.5999788582600187,1.6835851525158936,7.552345005993292,17186.154636383693,4.7739318434399145,0.1989138268099964,3.585996340823754e-154,[-0.01527783 -4.60079623 -0.99549231],0.3571023437098317,0.3800025403182642
200,1524, 107933 ,2001 FB110,16.967, MB>Middle ,1161,37,2.708331312192782,0.1769355252630979,17.96493762862102,14.47,29.78506350594033,8.36094210330029,3.140911122154361,2.469574408249484,9.482937385859763,162962.99035104102,45.267497319733614,1.8861457216555677,8.512828473495586e-147,[ 0.21430421 -6.57797328  4.55989303],0.4497293793770173,0.593718308351967
201,1528, 42245 ,2001 FB88,16.378, MB>Middle ,3070,329,2.691153875655005,0.2257978807914461,7.666557463335527,14.15,48.3253534808217,6.483583920579415,5.734888704124959,3.012617319811108,8.426554720418988,12392.679400566913,3.44241094460192,0.1434337893584133,1.921925659686501e-132,[-0.02231771  0.49682926 -3.91587545],0.1850495769214165,0.1778464545843432
202,1571, 25998 ,2001 FW91,16.74, MB>Middle ,631,26,2.652416655529464,0.1732651966269084,13.30736180815983,14.15,33.35310094164217,4.928650058342014,4.570343668163417,1.973794104165275,7.297722745441819,4853.276002961197,1.348132223044777,0.056172175960199,8.409263840182543e-50,[-0.01224884  1.5036635  -3.64188715],0.3204598631637653,0.2578207104742557
203,1590, 51639 ,2001 HH53,17.804, MB>Middle ,3153,0,2.737328835340186,0.1676244674605749,6.044020968253129,15.05,11.614451376863896,4.840220390047764,1.417842724189978,0.92969895248288,8.191635911874007,44580.55476577064,12.383487434936288,0.5159786431223453,1.7671534290979773e-140,[ 2.32914359e-04 -8.31028021e-01  2.86427937e+00],0.1902267417103736,0.5703495368813845
204,1593, 51591 ,2001 HN15,17.824, MB>Inner ,2645,0,2.3702299373143,0.121538261545791,10.80488529271554,15.44,12.22330857920284,6.795614661617063,1.4890003019553306,1.0755029900975237,8.209070584573686,124290.59923425986,34.52516645396107,1.438548602248378,1.7581346729878516e-183,[-0.03330463 -4.23161684  2.80663862],0.2785554219247771,0.9630758121833777
205,1598, 135003 ,2001 HQ45,17.5, MB>Middle ,3262,1,2.733916425655535,0.201781147780993,11.43963442740148,14.94,14.494330359373624,6.823892732426364,1.9521359280233863,1.2461796658909252,7.4248571276743505,12178.15733269232,3.382821481303422,0.1409508950543092,2.0323096545035342e-173,[-0.03401124 -2.87401198  3.52218752],0.2216344846122124,0.7065799319433788
206,1610, 51736 ,2001 KA48,17.1, MB>Inner ,278,0,2.382002615073404,0.1302177422266866,8.662942206212378,14.98,15.031055272553992,6.857952680521182,1.4001149229596823,1.1387794956850914,10.735586790818616,648440.1560343677,180.12226556510214,7.505094398545923,2.581837195391792e-20,[-4.08403531  6.0433967   7.18356964],0.3159279379872988,2.7881419943756134
207,1617, 108476 ,2001 KK58,17.704, MB>Middle ,2957,0,2.757873863463276,0.1967889786487516,8.810062590143055,15.09,13.367117619027988,4.9447678461487286,1.6551868271047114,1.0441608952348955,8.075896569579422,41780.891711762175,11.60580325326727,0.4835751355528029,4.216976577010258e-66,[ 0.01438296 -2.24607596  0.24966203],0.1030603802594395,0.3702717463752143
208,1628, 108443 ,2001 KU45,17.385, MB>Middle ,3066,0,2.770286152465276,0.2193787621734834,9.0512937288281,14.87,16.778881683580863,6.145915594156927,2.023639332299818,1.2784097772139806,8.291438803233806,12364.812654426223,3.434670181785062,0.1431112575743776,4.3015211945709775e-90,[-0.00525318  0.78040457 -3.06118526],0.1315942400157207,0.4139092007975671
209,1633, 32507 ,2001 LR15,17.759, MB>Middle ,3114,0,2.788345726970708,0.2125677466988427,9.35183982003906,14.69,13.332008081462297,6.761924955156725,1.327917657363869,1.115361704010302,10.039785228798364,14872.034848216195,4.131120791171166,0.1721300329654652,3.4956578359977325e-262,[ 0.00925324 -4.82006391  2.55863636],0.3256578830681445,0.9434038915322276
210,1654, 119111 ,2001 OK71,17.442, MB>Inner ,2669,0,2.440410963236506,0.2248353215069772,3.25994069085001,16.01,14.038662966458023,5.1551713048898105,1.7635736488865934,1.128316794855898,7.960349699782105,1299975.2479322886,361.1042355367469,15.046009814031118,2.976279219435572e-142,[-1.14404449  2.77890537 -2.48891034],0.2230790381697284,0.646692651705784
211,1657, 54900 ,2001 OL74,17.252, MB>Outer ,3135,0,2.840572971155505,0.1209740227470148,9.26468385680498,13.91,19.14978673277904,5.649568906214318,2.659401198924075,1.3485974062343202,7.200788937196293,15352.049013836471,4.26445805939902,0.1776857524749591,2.8468786790207663e-112,[-0.01853582 -2.97892199  1.06811728],0.1568880479781408,0.36252744170296086
212,1659, 234371 ,2001 OM89,19.2, MB>Inner ,207,0,2.130939467459386,0.137720779720498,4.992221156420226,16.89,18.71989650634984,47.41723020498947,0.7718105550719272,1.707553193058521,24.25452254226464,200501.2433737281,55.69478982603558,2.3206162427514827,9.646159771976266e-53,[ 4.56919795 53.39521984  5.95482107],0.7140026112699748,
213,1672, 82715 ,2001 PP47,18.06, MB>Outer ,2849,0,2.831862293614864,0.1146243472901358,12.29926422803634,14.59,10.694113416044118,5.94582411745878,1.0523828058052758,0.9263793102966748,10.161809331216752,610343.8512341139,169.53995867614276,7.064164944839281,5.208851106036261e-188,[-0.0414366  -2.72655524 -3.48720016],0.2669279817731971,0.9604080892435825
214,1682, 63574 ,2001 QH25,17.322, MB>Inner ,3087,0,2.160794778491306,0.1474791128350932,4.328921531336632,15.8,19.3718632316969,5.403811612853907,2.694032586044154,1.318584801870804,7.190656613453228,16374.481601290036,4.548467111469455,0.1895194629778939,1.841834094818602e-122,[-0.00993742  2.37728166  2.09446983],0.1718564027101541,0.3585555345773518
215,1690, 139610 ,2001 QX132,16.77, MB>Outer ,2617,7,2.836038675280705,0.3086827720420778,16.00780627704873,14.88,28.97751221734688,7.174746623265259,2.698041578755092,1.935424506259222,10.7402022435538,35828.517411677,9.952365947688056,0.4146819144870023,4.592161125374641e-121,[-0.0385667   4.20604975 -1.64904877],0.1973792705738069,0.3417910597922701
216,1694, 94370 ,2001 RA148,17.756, Hungaria ,944,0,1.942661118290172,0.0846450836291482,19.73519029440258,16.59,10.897912670800276,4.185515085799953,1.502188820421001,0.903061974416301,7.254688972952179,113593.91665882348,31.55386573856208,1.31474440577342,2.7963941257406787e-22,[ 0.1530237   0.64527747 -1.94626294],0.1159974401702881,0.40762647176126143
217,1731, 156165 ,2001 TG132,17.847, MB>Inner ,1113,0,2.454836833920456,0.2037898863444793,7.944608290858352,15.17,11.061568216664874,4.0767479578071,1.4980632123152395,0.8171958205189389,7.383912858770056,1030202.7547359572,286.1674318710992,11.923642994629136,1.009257987208024e-39,[ 1.35473018  2.45956768 -2.32757692],0.1626370413956795,0.6076029383292557
218,1788, 64571 ,2001 WT38,17.466, MB>Inner ,1528,0,2.20122305654968,0.1048747143418254,5.992556352398389,15.0,15.681102636130976,9.134828482883645,1.973480642529344,1.480595517542657,7.945911552511117,12797.972115574015,3.554992254326116,0.1481246772635881,1.2037151751885877e-168,[0.02142696 0.36437545 8.22700297],0.405543915387512,1.2647638587517596
219,1792, 188076 ,2001 XE45,16.989, MB>Inner ,3021,0,2.484780310643187,0.2645406773613756,12.4089303001448,15.23,29.976571766870777,7.54380661769768,4.191877005045419,2.245764816994509,7.151109569958859,1056995.7829686294,293.60993971350814,12.23374748806284,5.816321180410432e-71,[-0.18238099  2.27544086 -2.72875491],0.1076635320255416,0.260187818436873
220,1800, 57832 ,2001 XL18,16.914, MB>Inner ,2730,9,2.220776693045587,0.2095238242113368,7.428160312054121,14.99,28.521863486557507,5.44669081251328,3.4871761239785406,1.848628191109701,8.179071682223134,8166.630990358038,2.2685086084327883,0.0945211920180328,3.4634097216970526e-77,[-0.0171595  -2.69980086 -0.51838632],0.1277302739440075,0.21007883414597614
221,1831, 131753 ,2001 YR154,17.736, MB>Inner ,672,0,2.208342357878553,0.1317117544330585,6.840947362253875,16.07,12.721211262459397,3.918134632291373,1.7223713293502725,0.9670814548885311,7.385870308964211,227539.7913905508,63.20549760848633,2.633562400353597,4.802346484373604e-20,[ 0.00961948 -0.84651611 -1.86096296],0.1450697108500554,0.3517621273583028
222,1896, 119892 ,2002 CL266,17.584, MB>Outer ,2556,0,3.005945572595111,0.2404328528068007,4.328683450636288,14.92,13.534938856637895,4.994732671248605,1.6656533793178887,1.003766737747088,8.12590363919573,1165703.9078374316,323.8066410659532,13.49194337774805,2.6878131453144556e-69,[-0.30713634 -2.03800196  1.44609787],0.1233863526802253,0.41521048422571816
