xcentroid,ycentroid,fwhm,roundness,pa,max_value,flux,mag,frame,psflike,psfdiff,flux_sign,xint,yint,n_detections,objid,source_mask,ra,dec,mjd,GaiaID,Type,Prob
323.03344297239653,165.4693944192626,,,,,-65.23918537394817,,1216,0.823260486125946,0.0,-1,323,165,160,961,1,165.04945715247368,16.902427975506352,58925.37026983648,0,0,0.0
322.47003671950563,165.24859880536482,,,,,-52.21966396764139,,1221,0.8413050174713135,0.0,-1,322,165,160,961,1,165.045863742347,16.90249101471396,58925.47443290066,0,0,0.0
322.59461733455214,165.41796222221518,,,,,-38.81047898055809,,1231,0.9209187626838684,0.0,-1,323,165,160,961,1,165.04691527923833,16.90311488981692,58925.68275888048,0,0,0.0
31.331781620124744,41.35494122487335,,,,,56.74740215266904,,1232,0.9601280689239502,0.0,1,31,41,47,1632,1,163.16883229889086,16.874659793821067,58925.70359146687,0,0,0.0
322.867465994352,165.0371395551831,,,,,-62.21285082718363,,1232,0.9705256223678589,0.0,-1,323,165,160,961,1,165.0476157531862,16.900503572756904,58925.70359146687,0,0,0.0
30.26774074750555,41.45905702612722,,,,,50.669781240382434,,1233,0.984399676322937,0.0,1,30,41,47,1632,1,163.1631328407119,16.87748301133915,58925.724424050924,0,0,0.0
322.8963536444186,165.23028597883888,,,,,-59.30826997386835,,1237,0.8842374682426453,0.0,-1,323,165,160,961,1,165.0481876014548,16.901462416379214,58925.80775436574,0,0,0.0
67.14654802120495,296.8334112434187,,,,,25.97431402155587,,0,0.9551644921302795,0.0,1,67,297,6,1671,1,163.90342863804048,18.153513925594414,58898.828832584644,0,0,0.0
79.84180098275937,289.2066427894166,,,,,2.878478941866206,,0,1.0,0.0,1,80,289,8,1672,3,163.95830494759971,18.085733871982395,58898.828832584644,0,0,0.0
133.69732957308366,495.06349990823594,,,,,22.142729166025106,,0,1.0,0.0,1,134,495,85,1217,1,164.69851451922892,19.0597502586052,58898.828832584644,0,0,0.0
345.27407726887446,304.3810615393244,,,,,21.582952791872458,,0,0.9129611849784851,0.0,-1,345,304,4,1673,1,165.4704330136751,17.588430196915507,58898.828832584644,0,0,0.0
439.65042064894584,507.5283456626205,,,,,14.291766274379597,,0,0.9807574152946472,0.0,1,440,508,2,1674,1,166.43652936444693,18.45241829358513,58898.828832584644,0,0,0.0
238.2470679136657,498.9325353409968,,,,,-67.82680966019495,,1,0.9342566728591919,0.0,-1,238,499,8,1675,1,165.29300563498424,18.851954254982687,58898.8496661927,0,0,0.0
67.59424238513441,296.77870779710963,,,,,11.93253115736377,,2,0.8947833776473999,0.0,1,68,297,6,1671,1,163.9058170978359,18.152260186606973,58898.870499801684,0,0,0.0
335.0052411320711,200.1404393580039,,,,,16.377637659619495,,2,0.8853310346603394,0.0,1,335,200,14,721,1,165.1898436519023,17.059669654725475,58898.870499801684,0,0,0.0
412.55334030360984,503.3662619661875,,,,,24.324700995689795,,2,0.948223352432251,0.0,1,413,503,1,1676,0,166.27645059549653,18.490709589116715,58898.870499801684,0,0,0.0
468.12300603227607,434.55311905434974,,,,,-33.86512366371119,,3,0.9059237837791443,0.0,-1,468,435,27,1510,1,166.43534641409482,18.004215917350393,58898.89133341206,0,0,0.0
507.7285399783766,419.484296791924,,,,,-21.461474776023806,,3,0.8553256988525391,0.0,-1,508,419,2,1677,1,166.62229288099758,17.836545811836217,58898.89133341206,0,0,0.0
119.65381929747662,114.70912365423402,,,,,-1004.5248116645407,,4,0.8230088353157043,0.0,-1,120,115,158,1678,1,163.8129388121745,17.07460646517336,58898.91216702291,0,0,0.0
507.2115699135013,3.859131833087917,,,,,13.781881428470513,,4,0.899876594543457,0.0,1,507,4,1,1679,1,165.7210649480242,15.644307910369998,58898.91216702291,0,0,0.0
507.4231377324453,264.3304986684466,,,,,14.50060264333888,,4,0.9432746171951294,0.0,1,507,264,1,1680,1,166.28276660206444,17.018812799778566,58898.91216702291,0,0,0.0
99.72677498832766,167.74403018074588,,,,,-17.17246100751038,,5,0.8806082010269165,0.0,-1,100,168,1,1681,0,163.8133489604893,17.39876132851716,58898.93300063468,0,0,0.0
119.61440509590551,115.29486580877436,,,,,-813.5040520898845,,5,0.8586968779563904,0.0,-1,120,115,158,1678,1,163.81394800725226,17.077797710658515,58898.93300063468,0,0,0.0
135.5376764584115,256.41631966632247,,,,,-20.04191832568239,,5,0.8872296214103699,0.0,-1,136,256,1,1682,1,164.20000390151546,17.79170189868003,58898.93300063468,0,0,0.0
134.24471696131704,494.1510964781589,,,,,4.443390394772223,,5,1.0,0.0,1,134,494,85,1217,1,164.69962817124258,19.053731746570623,58898.93300063468,0,0,0.0
143.4168139766826,152.2114257355266,,,,,22.419132136523785,,5,0.8840658664703369,0.0,1,143,152,4,1683,1,164.02390818748108,17.222268821715964,58898.93300063468,0,0,0.0
395.03101828070294,366.92222537715634,,,,,33.89148359046203,,5,0.9175452589988708,0.0,1,395,367,1,1684,0,165.88203858374948,17.809293210865572,58898.93300063468,0,0,0.0
51.74629474589757,43.866583188698,,,,,-61.618099771516654,,6,0.9045919179916382,0.0,-1,52,44,1102,1685,0,163.28752294990974,16.844391927293163,58898.95383424739,0,0,0.0
67.35418570482815,296.9560530105576,,,,,19.798388216266176,,6,0.8618500232696533,0.0,1,67,297,6,1671,1,163.9048490574171,18.153717365166578,58898.95383424739,0,0,0.0
78.31545411694736,292.457454146154,,,,,-13.740294706583768,,6,1.0,0.0,1,78,292,1,1686,3,163.95664138441225,18.10625951170853,58898.95383424739,0,0,0.0
134.1704905519459,494.12444288722446,,,,,4.292004804786416,,6,1.0,0.0,1,134,494,85,1217,1,164.69915430572215,19.053752074551234,58898.95383424739,0,0,0.0
186.70082932941705,15.521584524480012,,,,,26.868813281830583,,6,0.9404712319374084,0.0,1,187,16,1,1687,1,163.9771675088663,16.40430531187971,58898.95383424739,0,0,0.0
344.756518392026,135.83264426607263,,,,,9.495305382093647,,6,0.9161717295646667,0.0,-1,345,136,2,1688,1,165.10661484159507,16.6981393288947,58898.95383424739,0,0,0.0
468.0407960312457,434.35121228289813,,,,,-34.45962277777687,,6,0.8799760937690735,0.0,-1,468,434,27,1510,1,166.43444872437408,18.003333890597755,58898.95383424739,0,0,0.0
52.36525419412497,43.80115404609822,,,,,-62.988864330182366,,7,0.9437258839607239,0.0,-1,52,44,1102,1685,0,163.2908269287424,16.84272172697066,58898.974667861024,0,0,0.0
179.0268511242772,127.29577753576481,,,,,-30.19060880613705,,8,0.8175565004348755,0.0,-1,179,127,5,1689,1,164.1694065720544,17.013290023973745,58898.99550147513,0,0,0.0
253.29783610523282,316.5288618342945,,,,,-15.144980429804093,,8,0.8924594521522522,0.0,-1,253,317,3,1690,1,164.98463197110934,17.854201061196076,58898.99550147513,0,0,0.0
284.9503490255308,250.87301013722734,,,,,-16.81128402128138,,8,0.9837778806686401,0.0,-1,285,251,1,1691,0,165.02035672338928,17.43758491250596,58898.99550147513,0,0,0.0
376.02661295577195,404.21468122916065,,,,,-0.3449555333259582,,8,0.9007700681686401,0.0,1,376,404,9,1692,1,165.85714828291367,18.048245176254905,58898.99550147513,0,0,0.0
487.9971725882317,486.2971528885347,,,,,12.04257810458597,,8,0.9696706533432007,0.0,-1,488,486,1,1693,1,166.65902965339535,18.232755643941946,58898.99550147513,0,0,0.0
494.70133215754004,463.0709530713722,,,,,15.143084024352504,,8,0.9860297441482544,0.0,1,495,463,4,1694,1,166.645379282074,18.095374763397317,58898.99550147513,0,0,0.0
15.566674152869156,270.98965460259376,,,,,10.19699075134821,,9,0.8820211887359619,0.0,1,16,271,1,1695,1,163.5604284332812,18.127185113851436,58899.016335090164,0,0,0.0
51.946228856275695,43.80055966294067,,,,,-63.512191938811156,,9,0.9749458432197571,0.0,-1,52,44,1102,1685,0,163.28849690255433,16.843614202355365,58899.016335090164,0,0,0.0
80.36743964300584,315.3086951611673,,,,,-29.4864281270564,,9,0.842133641242981,0.0,-1,80,315,7,1662,3,164.01644887246093,18.222999583170935,58899.016335090164,0,0,0.0
104.02834284474012,224.97811269111924,,,,,-43.70773913116619,,10,0.8447664976119995,0.0,-1,104,225,1036,1696,1,163.95779167552547,17.693035151421167,58899.03716870567,0,0,0.0
171.13725495839225,98.54501389391115,,,,,-24.742397029655933,,10,0.9370352029800415,0.0,-1,171,99,2,1697,1,164.06507251964567,16.877941872757678,58899.03716870567,0,0,0.0
253.10743783037998,316.1454072720761,,,,,-17.317405641710764,,10,0.94782954454422,0.0,-1,253,316,3,1690,1,164.98274996730936,17.852587537663965,58899.03716870567,0,0,0.0
133.57083436449423,495.3423461482735,,,,,14.099684796946292,,11,1.0,0.0,-1,134,495,85,1217,1,164.6984031547794,19.061500917852232,58899.05800232164,0,0,0.0
179.07173114264475,127.21317085774245,,,,,-18.53164774993445,,11,0.8203322291374207,0.0,-1,179,127,5,1689,1,164.16948184454472,17.012755185732875,58899.05800232164,0,0,0.0
183.3421754664392,16.147385735959645,,,,,39.211686125078984,,11,0.8926777839660645,0.0,1,183,16,3,1698,1,163.95987405543087,16.41486429501422,58899.05800232164,0,0,0.0
474.5041177471919,25.954361131601562,,,,,16.520705208838535,,11,0.9895378351211548,0.0,1,475,26,2,1699,1,165.58838083813268,15.83288521493301,58899.05800232164,0,0,0.0
506.7324467262159,419.0388474163953,,,,,-14.4652581652133,,11,0.9752298593521118,0.0,-1,507,419,2,1677,1,166.61579284687363,17.83641806316232,58899.05800232164,0,0,0.0
51.922132867735634,43.71620471495787,,,,,-59.97778335312785,,12,0.9160314798355103,0.0,-1,52,44,1102,1685,0,163.28818767113827,16.843218025550033,58899.07883593807,0,0,0.0
79.96810864938972,315.36692792040077,,,,,-23.87001698899735,,12,0.8851487040519714,0.0,-1,80,315,7,1662,3,164.01433813892402,18.224169109771317,58899.07883593807,0,0,0.0
182.81198444558754,16.536244317443447,,,,,20.994436156482866,,12,0.9684297442436218,0.0,1,183,17,3,1698,1,163.95775135179812,16.41806839135304,58899.07883593807,0,0,0.0
337.5771181409268,390.2115483402295,,,,,-52.56932686824854,,12,0.8026912212371826,0.0,1,338,390,1,1700,1,165.6127246353296,18.059056511935964,58899.07883593807,0,0,0.0
52.275987656544295,44.01132382420661,,,,,-65.06376240743896,,13,0.9759696125984192,0.0,-1,52,44,1102,1685,0,163.2907676280077,16.844027914253388,58899.09966955497,0,0,0.0
134.12579661121586,496.95547213766287,,,,,7.096838041150022,,13,1.0,0.0,1,134,497,85,1217,1,164.70498209258167,19.068830851892084,58899.09966955497,0,0,0.0
182.44034698127098,16.301622091713213,,,,,38.81584307233351,,13,0.8855205178260803,0.0,1,182,16,3,1698,1,163.95520140661424,16.41762610672224,58899.09966955497,0,0,0.0
318.77117634018276,53.95146566538083,,,,,11.993069381865325,,13,0.9075974822044373,0.0,-1,319,54,4,1701,1,164.78893037599454,16.32160010182263,58899.09966955497,0,0,0.0
432.81910482451315,456.20768223875064,,,,,-14.28221629771565,,13,0.8667984008789062,0.0,-1,433,456,1,1702,1,166.28632532465934,18.19692069449003,58899.09966955497,0,0,0.0
52.511464455469174,43.944771861025146,,,,,-48.53529823289841,,14,0.9506252408027649,0.0,-1,53,44,1102,1685,0,163.29193800227517,16.843171396867568,58899.12050317233,0,0,0.0
130.6474115441293,123.5393959953014,,,,,14.753285458303171,,14,0.9121148586273193,0.0,1,131,124,1,1703,1,163.89260116924433,17.097767390238946,58899.12050317233,0,0,0.0
179.06871332553254,127.43532074607216,,,,,-27.445613590981793,,14,0.845689058303833,0.0,-1,179,127,5,1689,1,164.16993318452376,17.013939127359624,58899.12050317233,0,0,0.0
208.34546453211325,475.26775329900966,,,,,9.187960376821025,,14,0.8833559155464172,0.0,1,208,475,2,1704,1,165.07447891263922,18.792285945141742,58899.12050317233,0,0,0.0
261.7294405948326,451.44323719816305,,,,,-25.32322987017875,,14,0.8133859634399414,0.0,-1,262,451,1,1705,1,165.32177487135075,18.54941038631632,58899.12050317233,0,0,0.0
316.50745794704596,224.25024642153318,,,,,9.720261743092692,,14,0.8309176564216614,0.0,1,317,224,1,1706,1,165.1387546533514,17.227707599551277,58899.12050317233,0,0,0.0
467.42042703259585,434.83499249370084,,,,,-24.017209532500033,,14,0.9426802396774292,0.0,-1,467,435,27,1510,1,166.43205848604666,18.00726565858861,58899.12050317233,0,0,0.0
51.9949533524064,43.91855162329862,,,,,-64.47753925644756,,15,0.9548645615577698,0.0,-1,52,44,1102,1685,0,163.28901292091768,16.844136252600784,58899.14133679016,0,0,0.0
103.49943181877333,224.64414561819876,,,,,-40.39948070323271,,15,0.8056729435920715,0.0,-1,103,225,1036,1696,1,163.95413695874038,17.692403927988124,58899.14133679016,0,0,0.0
123.30676254573117,317.25154977784894,,,,,-35.97783747388826,,15,0.8892365097999573,0.0,-1,123,317,143,1631,1,164.26067871556523,18.140579749583566,58899.14133679016,0,0,0.0
479.5387769669686,103.9200468617847,,,,,3.61938039471764,,15,0.815768837928772,0.0,1,480,104,1,1707,1,165.7829345244574,16.233586279829815,58899.14133679016,0,0,0.0
501.34339048843503,115.36259870194957,,,,,-12.983544598084848,,15,0.9258899688720703,0.0,-1,501,115,26,1708,1,165.92767442825576,16.2459269011349,58899.14133679016,0,0,0.0
5.878716908573286,42.67526934975722,,,,,41.37661025852242,,16,0.8048895597457886,0.0,-1,6,43,1,1709,1,163.03003116814833,16.935934421164657,58899.162170408454,0,0,0.0
288.02875525893666,59.26958554629888,,,,,13.976525501215121,,16,0.8171238899230957,0.0,1,288,59,4,1710,1,164.63016427571281,16.41664173238333,58899.162170408454,0,0,0.0
287.2654718486875,251.9412322568139,,,,,-16.377704322438035,,16,0.8365063071250916,0.0,-1,287,252,1,1711,1,165.03551023043127,17.438178692849345,58899.162170408454,0,0,0.0
339.4461132902028,388.54310010451854,,,,,15.33504323963939,,16,0.8633719682693481,0.0,1,339,389,2,1712,1,165.61952873525618,18.046123812056944,58899.162170408454,0,0,0.0
371.1154106742814,87.9037152671424,,,,,3.626902825921775,,16,0.9802208542823792,0.0,-1,371,88,1,1713,1,165.1503139932875,16.3869717134086,58899.162170408454,0,0,0.0
103.8760585878392,224.6131927088016,,,,,-45.95313727314431,,17,0.8761799931526184,0.0,-1,104,225,1036,1696,1,163.9561726873857,17.691428209058,58899.18300402675,0,0,0.0
318.8703845241716,54.67809584160531,,,,,25.845506050892553,,17,0.8190138936042786,0.0,1,319,55,4,1701,1,164.79101745550932,16.32522943750528,58899.18300402675,0,0,0.0
501.10011429123466,115.37808982567138,,,,,-14.661687051785748,,17,0.9305229187011719,0.0,-1,501,115,26,1708,1,165.92636713788778,16.24654558419214,58899.18300402675,0,0,0.0
52.333642002315074,43.946220001902546,,,,,-64.17638850321094,,18,0.959549069404602,0.0,-1,52,44,1102,1685,0,163.29095274043453,16.843559170882095,58899.20383764551,0,0,0.0
103.40410107523167,224.3790703636273,,,,,-34.17361325098045,,18,0.907394528388977,0.0,-1,103,224,1036,1696,1,163.9530462445889,17.691203695837093,58899.20383764551,0,0,0.0
143.05803556413923,152.49234194298833,,,,,24.926756966635878,,18,0.9257452487945557,0.0,1,143,152,4,1683,1,164.02250352304156,17.224532226243955,58899.20383764551,0,0,0.0
416.80062879127695,426.35449195134964,,,,,-14.383633608286061,,18,0.8923628926277161,0.0,-1,417,426,1,1714,1,166.13214513371003,18.074925622463116,58899.20383764551,0,0,0.0
467.73557205752996,434.57909522477104,,,,,-20.44343220140769,,18,0.8958278894424438,0.0,-1,468,435,27,1510,1,166.43325058966442,18.0052148633737,58899.20383764551,0,0,0.0
51.78282337110582,44.00988525243696,,,,,-60.02890178089473,,19,0.9076396226882935,0.0,-1,52,44,1102,1685,0,163.28802378819793,16.84507437019253,58899.224671264274,0,0,0.0
67.73993113000589,296.7568169651642,,,,,4.393398750512688,,19,0.9171791672706604,0.0,1,68,297,6,1671,1,163.9065857058991,18.151830502791377,58899.224671264274,0,0,0.0
143.84629424822498,152.24121467245772,,,,,23.023562666182215,,19,0.9763105511665344,0.0,1,144,152,4,1683,1,164.02636026305612,17.221500165829557,58899.224671264274,0,0,0.0
339.3034363817019,40.499103497213746,,,,,23.669679383133058,,19,0.9468849897384644,0.0,1,339,40,3,13,1,164.87389501658402,16.20567906093327,58899.224671264274,3983557741561289216,0,0.0
423.24223847410246,103.6507542452786,,,,,8.930197170500872,,19,0.9894342422485352,0.0,1,423,104,1,1715,0,165.4718038399079,16.355986658302324,58899.224671264274,0,0,0.0
52.32715620205772,43.96562872889328,,,,,-61.05965695437888,,20,0.9918918013572693,0.0,-1,52,44,1102,1685,0,163.29095703330657,16.843676037346793,58899.245504883496,0,0,0.0
103.65521071990165,224.46384683684732,,,,,-32.372884271015494,,20,0.8509052991867065,0.0,-1,104,224,1036,1696,1,163.9546257975242,17.691112153273465,58899.245504883496,0,0,0.0
130.2393964354075,497.975310542559,,,,,-2.695334244637479,,20,1.0,0.0,-1,130,498,14,1716,1,164.68535418464197,19.082676651433136,58899.245504883496,0,0,0.0
339.0801871028966,411.83123700105716,,,,,-23.471396666531177,,20,0.8755205273628235,0.0,-1,339,412,1,1717,1,165.66786449188214,18.16998981855276,58899.245504883496,0,0,0.0
468.1572150479,435.00336982761985,,,,,-21.080972841854475,,20,0.9943833351135254,0.0,-1,468,435,27,1510,1,166.43651979234897,18.006514574447532,58899.245504883496,0,0,0.0
500.9627135654051,116.00400832545373,,,,,-18.317919655583665,,20,0.966738760471344,0.0,-1,501,116,26,1708,1,165.92695504978977,16.25015347061224,58899.245504883496,0,0,0.0
51.6973061043397,43.969995230089346,,,,,-64.8991163408142,,21,0.814895510673523,0.0,-1,52,44,1102,1685,0,163.28746560505354,16.845045450831652,58899.266338502726,0,0,0.0
103.62887823448023,224.44515200579457,,,,,-37.92312356402388,,21,0.8215122818946838,0.0,-1,104,224,1036,1696,1,163.95443948480383,17.691069760232462,58899.266338502726,0,0,0.0
171.29492232027502,98.84166768447193,,,,,-24.734984631847738,,21,0.9232353568077087,0.0,-1,171,99,2,1697,1,164.06657167751092,16.879173976132126,58899.266338502726,0,0,0.0
208.01151965452283,339.2842856226912,,,,,12.75525735350044,,21,0.871697723865509,0.0,1,208,339,1,1718,1,164.78074825069507,18.07342802125118,58899.266338502726,0,0,0.0
404.70397206912065,505.889676549273,,,,,18.77414977676267,,21,0.8158536553382874,0.0,1,405,506,1,1719,1,166.23820942374186,18.52144967128845,58899.266338502726,0,0,0.0
467.28844287415643,434.2712644886784,,,,,-21.22134912541327,,21,0.9820894598960876,0.0,-1,467,434,27,1510,1,166.43009410904594,18.004585961739636,58899.266338502726,0,0,0.0
99.19782702371873,143.08950530657637,,,,,17.011525964003653,,22,0.9916472434997559,0.0,1,99,143,2,16,1,163.7586471321787,17.26912872250447,58899.287172122415,0,0,0.0
129.60450885667666,498.44466788500733,,,,,0.1290098773858972,,22,1.0,0.0,-1,130,498,14,1716,1,164.6827974354334,19.086540491966538,58899.287172122415,0,0,0.0
253.60365603454096,316.52446555006475,,,,,-14.824384809453534,,22,0.9784213304519653,0.0,-1,254,317,3,1690,1,164.98632673843508,17.853509846007093,58899.287172122415,0,0,0.0
500.81168141629234,116.01691849539569,,,,,-16.975829676311662,,22,0.9942904710769653,0.0,-1,501,116,26,1708,1,165.92615050695997,16.250554950896284,58899.287172122415,0,0,0.0
52.51947501128667,44.151509441759146,,,,,-50.66727918433392,,23,0.9474655985832214,0.0,-1,53,44,1102,1685,0,163.29241220849377,16.84425144270291,58899.308005741645,0,0,0.0
103.9652293672934,224.6254319150181,,,,,-44.71253960644705,,23,0.9463254809379578,0.0,-1,104,225,1036,1696,1,163.9566959274139,17.691300956747735,58899.308005741645,0,0,0.0
129.40576725266897,498.0377981943809,,,,,-3.223779335779966,,23,1.0,0.0,-1,129,498,14,1716,1,164.68080815266669,19.08481929273412,58899.308005741645,0,0,0.0
500.34617938437816,115.71235083505275,,,,,-12.680663220220225,,23,0.941487729549408,0.0,-1,500,116,26,1708,1,165.92293077988825,16.249974230511874,58899.308005741645,0,0,0.0
51.77054858600743,43.81156297252332,,,,,-62.835148742328045,,24,0.9771132469177246,0.0,-1,52,44,1102,1685,0,163.2875433978601,16.844048090817694,58899.32883936134,0,0,0.0
103.4662267998128,224.72555114663538,,,,,-42.715368785723626,,24,0.8631659150123596,0.0,-1,103,225,1036,1696,1,163.95412337192207,17.69290715990567,58899.32883936134,0,0,0.0
115.86780491730376,249.94118229739442,,,,,6.940105386491894,,24,0.9313294887542725,0.0,-1,116,250,1,1720,1,164.07654984289616,17.799862989261214,58899.32883936134,0,0,0.0
129.80643950595783,498.59154285084765,,,,,-3.347638771839172,,24,1.0,0.0,-1,130,499,14,1716,1,164.68424646530016,19.08687884394803,58899.32883936134,0,0,0.0
500.6312894610073,116.0550378185635,,,,,-14.527606876043507,,24,0.9582868218421936,0.0,1,501,116,26,1708,1,165.9252383404185,16.251154319866775,58899.32883936134,0,0,0.0
52.44155113611835,43.411341087653824,,,,,-51.54651041117884,,25,0.921790599822998,0.0,-1,52,43,1102,1685,0,163.2904407903246,16.840489884907655,58899.34967298103,0,0,0.0
67.23934963513392,450.5674932396738,,,,,-31.17504117266583,,25,0.8545541763305664,0.0,-1,67,451,1,1721,1,164.23019178288538,18.968175117341207,58899.34967298103,0,0,0.0
103.86280798539823,224.9431002684982,,,,,-40.26642140765347,,25,0.9475244879722595,0.0,-1,104,225,1036,1696,1,163.95679441539886,17.69320620274248,58899.34967298103,0,0,0.0
129.81038090804347,498.8740037681526,,,,,-0.6093375620448,,25,1.0,0.0,-1,130,499,14,1716,1,164.68487502387057,19.088365059538557,58899.34967298103,0,0,0.0
467.5136422169787,434.6887793199131,,,,,-24.865059108205656,,25,0.9938867688179016,0.0,-1,468,435,27,1510,1,166.432257085049,18.00628710308423,58899.34967298103,0,0,0.0
483.1965913167521,375.50272457802134,,,,,-16.112879125187874,,25,0.9742172360420227,0.0,-1,483,376,2,1722,1,166.39021873612913,17.659205398017622,58899.34967298103,0,0,0.0
51.9213769793469,43.69478026772266,,,,,-64.42828974554882,,26,0.8546140193939209,0.0,-1,52,44,1102,1685,0,163.28813894409106,16.84310593976665,58899.370506600724,0,0,0.0
103.28485360479071,224.96372177701676,,,,,-42.39283760790559,,26,0.8750907182693481,0.0,-1,103,225,1036,1696,1,163.95361377141003,17.69456096929121,58899.370506600724,0,0,0.0
129.76339688003452,498.59252161569873,,,,,-9.153644241051154,,26,1.0,0.0,-1,130,499,14,1716,1,164.68400691175674,19.086977580941653,58899.370506600724,0,0,0.0
51.78670992670395,44.07680932209564,,,,,-66.01318630003732,,27,0.9655856490135193,0.0,-1,52,44,1102,1685,0,163.2881844772481,16.84542123551333,58899.39134022041,0,0,0.0
103.74880117228702,224.67552061794646,,,,,-39.680802471617255,,27,0.8086891770362854,0.0,-1,104,225,1036,1696,1,163.95559421299734,17.692032948599078,58899.39134022041,0,0,0.0
130.65809502671684,302.96823606307834,,,,,-22.7901025047357,,27,0.9442200660705566,0.0,-1,131,303,501,1723,1,164.27143871643554,18.048982091211915,58899.39134022041,0,0,0.0
129.2565899191319,498.1381365468079,,,,,-0.9228779246564613,,27,1.0,0.0,-1,129,498,14,1716,1,164.68018603243732,19.0856745245381,58899.39134022041,0,0,0.0
288.3123467620001,59.1982651828292,,,,,15.697948008742628,,27,0.9673649072647095,0.0,1,288,59,4,1710,1,164.63158253594347,16.41564766511574,58899.39134022041,0,0,0.0
456.2665365301561,388.11666878568155,,,,,21.912146332995036,,27,0.9169371128082275,0.0,1,456,388,1,1724,1,166.26825135028423,17.785580862698378,58899.39134022041,0,0,0.0
52.16150509980021,43.47461163361143,,,,,-52.49838421435882,,28,0.9770103693008423,0.0,-1,52,43,1102,1685,0,163.2890159107024,16.841424241254646,58899.41217384011,0,0,0.0
103.38083784573347,224.91008562271116,,,,,-39.61241798541275,,28,0.8734572529792786,0.0,-1,103,225,1036,1696,1,163.95403612867887,17.694069715886528,58899.41217384011,0,0,0.0
129.6283496124062,497.87115516794734,,,,,-4.5615781858425635,,28,0.999998927116394,0.0,1,130,498,14,1716,1,164.68170003676582,19.083453622512945,58899.41217384011,0,0,0.0
44.752759893781636,222.74094581721752,,,,,-16.33961152779949,,29,0.943213939666748,0.0,-1,45,223,1,1725,1,163.6222264085247,17.808610140838898,58899.43300745933,0,0,0.0
52.48851363994095,43.85768741698857,,,,,-61.42852542569085,,29,0.9868383407592773,0.0,-1,52,44,1102,1685,0,163.29162945463605,16.842758291368686,58899.43300745933,0,0,0.0
103.73160485670395,224.75080183117728,,,,,-41.24971083080047,,29,0.8463942408561707,0.0,-1,104,225,1036,1696,1,163.95565702063553,17.69246920781174,58899.43300745933,0,0,0.0
129.3776576272881,498.2540819882725,,,,,-1.2126210695016653,,29,0.9999063611030579,0.0,-1,129,498,14,1716,1,164.68111465891366,19.08602497366614,58899.43300745933,0,0,0.0
236.76707938752287,500.07611836762624,,,,,-13.834310886759965,,29,0.9226996898651123,0.0,1,237,500,8,1675,1,165.287190609558,18.861243698259226,58899.43300745933,0,0,0.0
378.3921668354067,364.6473382380261,,,,,21.662613993374322,,29,0.9572528600692749,0.0,1,378,365,3,1726,1,165.78460275631735,17.834012737928116,58899.43300745933,0,0,0.0
11.05846376313733,435.28480453340603,,,,,15.224544791716596,,30,0.8716626763343811,0.0,1,11,435,1,1727,0,163.8820787818254,19.008241809161635,58899.45384107903,0,0,0.0
51.908414005500745,43.909427846370804,,,,,-62.231272087741615,,30,0.9841459393501282,0.0,-1,52,44,1102,1685,0,163.28851300126914,16.844272799873035,58899.45384107903,0,0,0.0
129.50681964200294,498.13913938874794,,,,,0.3688341070728143,,30,0.9999992251396179,0.0,-1,130,498,14,1716,1,164.68159305130217,19.085135956535627,58899.45384107903,0,0,0.0
424.3594330176295,392.4231199034159,,,,,-19.40047104193374,,30,0.9196063876152039,0.0,-1,424,392,5,1728,1,166.10038102456699,17.879066526933077,58899.45384107903,0,0,0.0
52.527391654178246,43.766219812650405,,,,,-52.30880795879668,,31,0.9932446479797363,0.0,-1,53,44,1102,1685,0,163.2916554183752,16.842189766987005,58899.47467469825,0,0,0.0
103.7571913181913,224.99130373963305,,,,,-45.91241994175286,,31,0.8043133020401001,0.0,-1,104,225,1036,1696,1,163.95630687707828,17.69368941089381,58899.47467469825,0,0,0.0
129.57776309861373,497.98363097545484,,,,,1.5458032435033715,,31,0.9999490976333618,0.0,1,130,498,14,1716,1,164.6816574971115,19.084158801369117,58899.47467469825,0,0,0.0
52.199124810047834,43.48385205380467,,,,,-56.63299488838106,,32,0.9745922684669495,0.0,-1,52,43,1102,1685,0,163.28924418983127,16.84139287247315,58899.49550831748,0,0,0.0
129.3798838167224,497.48841792645084,,,,,-8.153114384437686,,32,0.9999993443489075,0.0,1,129,497,14,1716,1,164.6794834429972,19.0819681920639,58899.49550831748,0,0,0.0
52.37574583313216,43.93271983053829,,,,,-64.58792066438048,,33,0.9866005778312683,0.0,-1,52,44,1102,1685,0,163.29115867980906,16.84339752973813,58899.51634193671,0,0,0.0
79.77456006828507,315.88966787447794,,,,,-20.811516830691573,,33,0.9093414545059204,0.0,-1,80,316,7,1662,3,164.01436178015973,18.22735779189206,58899.51634193671,0,0,0.0
166.911048259331,19.12070193825656,,,,,35.75287010079143,,33,0.866509735584259,0.0,1,167,19,2,26,1,163.87506036275835,16.466032325302592,58899.51634193671,0,0,0.0
242.7825195175177,483.3640522974838,,,,,7.536050036205381,,33,0.9559122323989868,0.0,1,243,483,1,1729,1,165.28474723582352,18.759712638790077,58899.51634193671,0,0,0.0
51.96071215100354,43.93202497442375,,,,,-60.311541825664136,,34,0.9799298644065857,0.0,-1,52,44,1102,1685,0,163.28885062141404,16.844280943611924,58899.53717555593,0,0,0.0
